"LONGITUDE","LATITUDE","p_avg","ID","SOC","MAT","MAP","SAND","CLAY","PH","BEDROCK","SOIL.TYPE","DEPTH","NPP","SLOPE","ELEVATION","BIOMES","GEO3major"
-7.983333,12.666667,9,7358,9.973999858,27.45525551,834.8452759,477.1861877,228.8074646,6.029399395,"1","12",65,65535,1.001960715,369.9414368,"12","Africa"
-7.983333,12.666667,18,7359,9.973999858,27.45525551,834.8452759,477.1861877,228.8074646,6.029399395,"1","12",65,65535,1.001960715,369.9414368,"12","Africa"
-7.983333,12.666667,70,7360,9.973999858,27.45525551,834.8452759,477.1861877,228.8074646,6.029399395,"1","12",65,65535,1.001960715,369.9414368,"12","Africa"
-7.5594444,5.5475001,4.3,7361,7.048000097,25.64489746,2074.518799,593.3845825,201.794632,4.916899681,"8","8",65,7290,0.78920176,199.3810425,"13","Africa"
-7.5594444,5.5475001,4.5,7362,7.048000097,25.64489746,2074.518799,593.3845825,201.794632,4.916899681,"8","8",65,7290,0.78920176,199.3810425,"13","Africa"
-7.480278,5.4444442,5.1,7363,8.889999986,25.73220444,1947.340332,613.6746216,201.6519012,5.017329216,"8","8",65,7043,1.082961339,132.1980286,"13","Africa"
-7.480278,5.4444442,81.4,7364,8.889999986,25.73220444,1947.340332,613.6746216,201.6519012,5.017329216,"8","8",65,7043,1.082961339,132.1980286,"13","Africa"
-7.3833332,33.1500015,16,7365,7.940999866,17.24575043,408.3794556,362.2201538,321.6439819,7.510129929,"4","10",65,65535,1.741107131,373.5865479,"7","Africa"
-7.3833332,33.1500015,55,7366,7.940999866,17.24575043,408.3794556,362.2201538,321.6439819,7.510129929,"4","10",65,65535,1.741107131,373.5865479,"7","Africa"
-6.7666667,23.9666667,19,7367,3.623000085,27.8508625,12.35666656,818.0304565,113.9527359,7.954755306,"3","12",65,65535,0.407549932,311.0601501,"10","Africa"
-5.45,14.9,11,7368,8.925999999,28.52537918,372.550293,698.8143311,143.4546356,6.240072727,"1","10",65,675,0.0085071,271.4445801,"12","Africa"
-2.5307221,5.0713611,4.6,7372,6.161855459,26.62705994,1862.441528,613.8972778,209.2009735,5.047273159,"8","5",65,65535,1.021648985,59.57323074,"13","Africa"
-2.5307221,5.0713611,7.5,7373,6.161855459,26.62705994,1862.441528,613.8972778,209.2009735,5.047273159,"8","5",65,65535,1.021648985,59.57323074,"13","Africa"
-1.65,6.6727777,0.4,7375,10.31999946,25.69590759,1335.501099,589.8740845,197.5510101,5.459433079,"8","8",65,65535,1.277011467,268.3270569,"13","Africa"
-1.65,6.6727777,2.7,7376,10.31999946,25.69590759,1335.501099,589.8740845,197.5510101,5.459433079,"8","8",65,65535,1.277011467,268.3270569,"13","Africa"
-1.65,6.6727777,15.8,7377,10.31999946,25.69590759,1335.501099,589.8740845,197.5510101,5.459433079,"8","8",65,65535,1.277011467,268.3270569,"13","Africa"
-1.4836389,7.3198609,3.6,7379,10.64599991,26.01048279,1223.230591,646.4248047,144.9663086,5.855854511,"8","11",65,65535,1.461152341,210.1078186,"13","Africa"
-1.4836389,7.3198609,10.1,7380,10.64599991,26.01048279,1223.230591,646.4248047,144.9663086,5.855854511,"8","11",65,65535,1.461152341,210.1078186,"13","Africa"
-1.46325,7.3324165,0.7,7381,10.64599991,26.01048279,1223.230591,646.4248047,144.9663086,5.855854511,"8","11",65,65535,1.461152341,210.1078186,"13","Africa"
-1.46325,7.3324165,2.7,7382,10.64599991,26.01048279,1223.230591,646.4248047,144.9663086,5.855854511,"8","11",65,65535,1.461152341,210.1078186,"13","Africa"
-1.4560556,7.3256388,1.5,7383,10.64599991,26.01048279,1223.230591,646.4248047,144.9663086,5.855854511,"8","11",65,65535,1.461152341,210.1078186,"13","Africa"
-1.4560556,7.3256388,2.9,7384,10.64599991,26.01048279,1223.230591,646.4248047,144.9663086,5.855854511,"8","11",65,65535,1.461152341,210.1078186,"13","Africa"
-1.3176944,7.4453335,1.1,7385,10.64599991,26.01048279,1223.230591,646.4248047,144.9663086,5.855854511,"8","11",65,65535,1.461152341,210.1078186,"13","Africa"
-1.31575,7.444972,3.1,7386,10.64599991,26.01048279,1223.230591,646.4248047,144.9663086,5.855854511,"8","11",65,65535,1.461152341,210.1078186,"13","Africa"
-1.31575,7.444972,3.2,7387,10.64599991,26.01048279,1223.230591,646.4248047,144.9663086,5.855854511,"8","11",65,65535,1.461152341,210.1078186,"13","Africa"
-1.3101944,7.327889,2,7388,10.64599991,26.01048279,1223.230591,646.4248047,144.9663086,5.855854511,"8","11",65,65535,1.461152341,210.1078186,"13","Africa"
-1.3101944,7.327889,3.2,7389,10.64599991,26.01048279,1223.230591,646.4248047,144.9663086,5.855854511,"8","11",65,65535,1.461152341,210.1078186,"13","Africa"
-0.9208333,6.1580558,0.6,7391,11.0800004,25.44150543,1534.517822,576.7716675,229.0886993,5.307106972,"8","8",65,65535,2.340839987,232.034256,"13","Africa"
-0.9208333,6.1580558,2.4,7392,11.0800004,25.44150543,1534.517822,576.7716675,229.0886993,5.307106972,"8","8",65,65535,2.340839987,232.034256,"13","Africa"
2.083333,13.533333,2,7396,3.49999994,29.30521393,424.9286194,777.8607788,114.6750031,5.669697762,"1","10",65,150,0.695930259,245.7254639,"12","Africa"
2.083333,13.533333,3,7397,3.49999994,29.30521393,424.9286194,777.8607788,114.6750031,5.669697762,"1","10",65,150,0.695930259,245.7254639,"12","Africa"
2.083333,13.533333,4,7398,3.49999994,29.30521393,424.9286194,777.8607788,114.6750031,5.669697762,"1","10",65,150,0.695930259,245.7254639,"12","Africa"
2.083333,13.533333,5,7399,3.49999994,29.30521393,424.9286194,777.8607788,114.6750031,5.669697762,"1","10",65,150,0.695930259,245.7254639,"12","Africa"
2.083333,13.533333,6,7400,3.49999994,29.30521393,424.9286194,777.8607788,114.6750031,5.669697762,"1","10",65,150,0.695930259,245.7254639,"12","Africa"
2.083333,13.533333,8,7401,3.49999994,29.30521393,424.9286194,777.8607788,114.6750031,5.669697762,"1","10",65,150,0.695930259,245.7254639,"12","Africa"
2.083333,13.533333,9,7402,3.49999994,29.30521393,424.9286194,777.8607788,114.6750031,5.669697762,"1","10",65,150,0.695930259,245.7254639,"12","Africa"
2.083333,13.533333,12,7403,3.49999994,29.30521393,424.9286194,777.8607788,114.6750031,5.669697762,"1","10",65,150,0.695930259,245.7254639,"12","Africa"
2.083333,13.533333,15,7404,3.49999994,29.30521393,424.9286194,777.8607788,114.6750031,5.669697762,"1","10",65,150,0.695930259,245.7254639,"12","Africa"
2.083333,13.533333,16,7405,3.49999994,29.30521393,424.9286194,777.8607788,114.6750031,5.669697762,"1","10",65,150,0.695930259,245.7254639,"12","Africa"
2.083333,13.533333,19,7406,3.49999994,29.30521393,424.9286194,777.8607788,114.6750031,5.669697762,"1","10",65,150,0.695930259,245.7254639,"12","Africa"
3.88333,7.48333,2,7411,11.54900074,26.42388344,1327.528564,674.9019775,160.8998108,5.898198605,"8","10",65,65535,0.993583656,136.6547699,"12","Africa"
3.88333,7.48333,7.5,7412,11.54900074,26.42388344,1327.528564,674.9019775,160.8998108,5.898198605,"8","10",65,65535,0.993583656,136.6547699,"12","Africa"
3.9027779,7.5025001,2,7413,8.378999829,26.33504868,1204.589722,719.0233765,125.2093048,6.127367496,"8","10",65,65535,0.993556408,235.8227386,"12","Africa"
3.9027779,7.5025001,6,7414,8.378999829,26.33504868,1204.589722,719.0233765,125.2093048,6.127367496,"8","10",65,65535,0.993556408,235.8227386,"12","Africa"
3.9041667,7.5027776,1,7415,8.378999829,26.33504868,1204.589722,719.0233765,125.2093048,6.127367496,"8","10",65,65535,0.993556408,235.8227386,"12","Africa"
3.9041667,7.5027776,4,7416,8.378999829,26.33504868,1204.589722,719.0233765,125.2093048,6.127367496,"8","10",65,65535,0.993556408,235.8227386,"12","Africa"
5.316667,13.816667,12,7420,4.469000101,28.59460449,466.4583435,727.321228,144.1726685,6.251949787,"3","10",65,65535,0.496509374,299.057373,"12","Africa"
5.316667,13.816667,13,7421,4.469000101,28.59460449,466.4583435,727.321228,144.1726685,6.251949787,"3","10",65,65535,0.496509374,299.057373,"12","Africa"
5.316667,13.816667,19,7422,4.469000101,28.59460449,466.4583435,727.321228,144.1726685,6.251949787,"3","10",65,65535,0.496509374,299.057373,"12","Africa"
5.4444444,7.4802778,54.7,7423,7.319999933,25.18794823,1464.99585,631.2977905,207.0106812,5.590490818,"8","10",65,65535,1.590267047,288.3198547,"12","Africa"
5.5475,7.5594444,4.39,7424,7.994000316,24.56152725,1276.643555,593.6831665,222.631897,5.652608395,"8","10",65,65535,1.650792222,399.8831482,"12","Africa"
7.166667,13.483333,8,7432,7.195000052,27.09606171,479.5375061,715.3998413,134.6589203,6.381293774,"1","10",65,1068,0.548121547,428.6955566,"12","Africa"
7.166667,13.483333,11,7433,7.195000052,27.09606171,479.5375061,715.3998413,134.6589203,6.381293774,"1","10",65,1068,0.548121547,428.6955566,"12","Africa"
7.166667,13.483333,12,7434,7.195000052,27.09606171,479.5375061,715.3998413,134.6589203,6.381293774,"1","10",65,1068,0.548121547,428.6955566,"12","Africa"
7.166667,13.483333,20,7435,7.195000052,27.09606171,479.5375061,715.3998413,134.6589203,6.381293774,"1","10",65,1068,0.548121547,428.6955566,"12","Africa"
10.283333,-0.516667,0.7,7471,8.575000167,25.98854446,2082.856689,552.6489258,265.6246948,5.063505173,"6","12",65,65535,1.168778061,70.32037354,"12","Africa"
14.8999996,-5.4499998,8,7480,14.28799987,24.05143547,1327.673584,458.2567139,361.0825195,5.08515501,"8","5",65,8411,2.061197841,502.7294006,"12","Africa"
14.8999996,-5.4499998,12,7481,14.28799987,24.05143547,1327.673584,458.2567139,361.0825195,5.08515501,"8","5",65,8411,2.061197841,502.7294006,"12","Africa"
14.8999996,-5.4499998,19,7482,14.28799987,24.05143547,1327.673584,458.2567139,361.0825195,5.08515501,"8","5",65,8411,2.061197841,502.7294006,"12","Africa"
14.8999996,-5.4499998,20,7483,14.28799987,24.05143547,1327.673584,458.2567139,361.0825195,5.08515501,"8","5",65,8411,2.061197841,502.7294006,"12","Africa"
14.8999996,-5.4499998,30,7484,14.28799987,24.05143547,1327.673584,458.2567139,361.0825195,5.08515501,"8","5",65,8411,2.061197841,502.7294006,"12","Africa"
14.8999996,-5.4499998,31,7485,14.28799987,24.05143547,1327.673584,458.2567139,361.0825195,5.08515501,"8","5",65,8411,2.061197841,502.7294006,"12","Africa"
14.8999996,-5.4499998,35,7486,14.28799987,24.05143547,1327.673584,458.2567139,361.0825195,5.08515501,"8","5",65,8411,2.061197841,502.7294006,"12","Africa"
18.0852776,-5.2666669,5,7499,6.488000154,23.66895294,1581.35498,700.5377197,189.0811005,5.06731987,"1","12",65,11928,3.248438709,603.0797119,"13","Africa"
18.0852776,-5.2666669,9,7500,6.488000154,23.66895294,1581.35498,700.5377197,189.0811005,5.06731987,"1","12",65,11928,3.248438709,603.0797119,"13","Africa"
18.2166672,-4.7666669,6,7610,8.023999929,24.48357201,1519.315552,686.4735107,196.8328552,5.112467766,"3","12",65,9264,2.775764684,479.8706665,"13","Africa"
18.2166672,-4.7666669,9,7611,8.023999929,24.48357201,1519.315552,686.4735107,196.8328552,5.112467766,"3","12",65,9264,2.775764684,479.8706665,"13","Africa"
18.2166672,-4.7666669,45,7612,8.023999929,24.48357201,1519.315552,686.4735107,196.8328552,5.112467766,"3","12",65,9264,2.775764684,479.8706665,"13","Africa"
18.2166672,-4.7666669,54,7613,8.023999929,24.48357201,1519.315552,686.4735107,196.8328552,5.112467766,"3","12",65,9264,2.775764684,479.8706665,"13","Africa"
18.2166672,-4.7666669,81,7614,8.023999929,24.48357201,1519.315552,686.4735107,196.8328552,5.112467766,"3","12",65,9264,2.775764684,479.8706665,"13","Africa"
18.2166672,-4.7666669,96,7615,8.023999929,24.48357201,1519.315552,686.4735107,196.8328552,5.112467766,"3","12",65,9264,2.775764684,479.8706665,"13","Africa"
18.9500008,-5.2666669,29,7631,8.184000254,24.16376495,1528.606079,683.7717896,197.2390137,5.119035721,"3","8",65,11895,3.079020583,575.1134033,"13","Africa"
18.9500008,-5.2666669,63,7632,8.184000254,24.16376495,1528.606079,683.7717896,197.2390137,5.119035721,"3","8",65,11895,3.079020583,575.1134033,"13","Africa"
23.9666672,-6.7666669,3,7715,9.533999562,24.37888527,1488.592529,653.7332764,227.4607086,5.72911787,"8","5",65,65535,1.383812278,731.2003784,"12","Africa"
23.9666672,-6.7666669,4,7716,9.533999562,24.37888527,1488.592529,653.7332764,227.4607086,5.72911787,"8","5",65,65535,1.383812278,731.2003784,"12","Africa"
23.9666672,-6.7666669,6,7717,9.533999562,24.37888527,1488.592529,653.7332764,227.4607086,5.72911787,"8","5",65,65535,1.383812278,731.2003784,"12","Africa"
23.9666672,-6.7666669,8,7718,9.533999562,24.37888527,1488.592529,653.7332764,227.4607086,5.72911787,"8","5",65,65535,1.383812278,731.2003784,"12","Africa"
23.9666672,-6.7666669,10,7719,9.533999562,24.37888527,1488.592529,653.7332764,227.4607086,5.72911787,"8","5",65,65535,1.383812278,731.2003784,"12","Africa"
23.9666672,-6.7666669,13,7720,9.533999562,24.37888527,1488.592529,653.7332764,227.4607086,5.72911787,"8","5",65,65535,1.383812278,731.2003784,"12","Africa"
23.9666672,-6.7666669,19,7721,9.533999562,24.37888527,1488.592529,653.7332764,227.4607086,5.72911787,"8","5",65,65535,1.383812278,731.2003784,"12","Africa"
28.4075279,-20.427166,6,7751,4.499000013,18.77188492,572.5646973,690.2668457,192.5773926,6.154088497,"8","10",65,4150,1.193051834,1294.053833,"12","Africa"
28.4723606,-20.4023895,32,7752,4.499000013,18.77188492,572.5646973,690.2668457,192.5773926,6.154088497,"8","10",65,4150,1.193051834,1294.053833,"12","Africa"
29.6583328,30.9527779,1,7754,3.628999889,20.67759705,94.86483765,707.3291016,126.6936722,7.583776474,"1","7",65,65535,0.379846491,47.18167496,"10","Africa"
29.8938885,30.8702774,1,7757,3.628999889,20.67759705,94.86483765,707.3291016,126.6936722,7.583776474,"1","7",65,65535,0.379846491,47.18167496,"10","Africa"
30.7933331,29.4747219,1,7782,4.914000034,21.48247719,8.87361145,561.2397461,203.0625916,7.57536602,"1","7",65,65535,0.74595789,39.80644226,"10","Africa"
30.8702778,29.8938889,1,7783,4.965000153,21.07131195,20.13861084,800.3607788,102.7564621,8.154382706,"6","7",65,65535,0.988000685,131.6170197,"10","Africa"
30.9744453,-17.5661106,1,7784,8.156999946,18.22067451,800.460022,613.4777832,238.761795,6.065858841,"8","10",65,65535,1.159405264,1358.778564,"12","Africa"
30.9744453,-17.5661106,8,7785,8.156999946,18.22067451,800.460022,613.4777832,238.761795,6.065858841,"8","10",65,65535,1.159405264,1358.778564,"12","Africa"
30.9747219,-17.5672226,3,7786,8.156999946,18.22067451,800.460022,613.4777832,238.761795,6.065858841,"8","10",65,65535,1.159405264,1358.778564,"12","Africa"
31.1352787,-17.6197224,6,7787,6.640999913,18.17695808,875.0380859,658.7149048,204.7850647,5.792836189,"8","10",65,65535,1.823471525,1357.184937,"12","Africa"
31.1352787,-17.6197224,11,7788,6.640999913,18.17695808,875.0380859,658.7149048,204.7850647,5.792836189,"8","10",65,65535,1.823471525,1357.184937,"12","Africa"
31.1363888,-17.6208324,13,7789,6.640999913,18.17695808,875.0380859,658.7149048,204.7850647,5.792836189,"8","10",65,65535,1.823471525,1357.184937,"12","Africa"
31.1363888,-17.6208324,14,7790,6.640999913,18.17695808,875.0380859,658.7149048,204.7850647,5.792836189,"8","10",65,65535,1.823471525,1357.184937,"12","Africa"
31.2655563,-17.8891659,6,7791,6.640999913,18.17695808,875.0380859,658.7149048,204.7850647,5.792836189,"8","10",65,65535,1.823471525,1357.184937,"12","Africa"
31.2655563,-17.8891659,9,7792,6.640999913,18.17695808,875.0380859,658.7149048,204.7850647,5.792836189,"8","10",65,65535,1.823471525,1357.184937,"12","Africa"
31.2661114,-17.8905563,8,7793,6.640999913,18.17695808,875.0380859,658.7149048,204.7850647,5.792836189,"8","10",65,65535,1.823471525,1357.184937,"12","Africa"
31.2661114,-17.8905563,12,7794,6.640999913,18.17695808,875.0380859,658.7149048,204.7850647,5.792836189,"8","10",65,65535,1.823471525,1357.184937,"12","Africa"
31.3961105,-17.9638882,39,7801,6.640999913,18.17695808,875.0380859,658.7149048,204.7850647,5.792836189,"8","10",65,65535,1.823471525,1357.184937,"12","Africa"
31.3961105,-17.9638882,58,7802,6.640999913,18.17695808,875.0380859,658.7149048,204.7850647,5.792836189,"8","10",65,65535,1.823471525,1357.184937,"12","Africa"
31.396944,-17.9666672,52,7803,6.640999913,18.17695808,875.0380859,658.7149048,204.7850647,5.792836189,"8","10",65,65535,1.823471525,1357.184937,"12","Africa"
31.396944,-17.9666672,62,7804,6.640999913,18.17695808,875.0380859,658.7149048,204.7850647,5.792836189,"8","10",65,65535,1.823471525,1357.184937,"12","Africa"
31.5088882,-17.6777782,1,7806,2.205000073,18.45891953,857.6055298,736.8596191,157.3209381,5.868485451,"8","10",65,5650,2.175967621,1312.436768,"12","Africa"
31.5094452,-17.6780548,2,7807,2.205000073,18.45891953,857.6055298,736.8596191,157.3209381,5.868485451,"8","10",65,5650,2.175967621,1312.436768,"12","Africa"
31.5094452,-17.6780548,7,7808,2.205000073,18.45891953,857.6055298,736.8596191,157.3209381,5.868485451,"8","10",65,5650,2.175967621,1312.436768,"12","Africa"
31.7652779,-18.0347214,3,7809,3.449999988,17.24682045,831.0499878,674.793457,193.7545776,5.965797901,"8","10",65,65535,1.934634586,1430.355591,"12","Africa"
31.7652779,-18.0347214,8,7810,3.449999988,17.24682045,831.0499878,674.793457,193.7545776,5.965797901,"8","10",65,65535,1.934634586,1430.355591,"12","Africa"
31.7902775,-17.6627769,7,7811,2.205000073,18.45891953,857.6055298,736.8596191,157.3209381,5.868485451,"8","10",65,5650,2.175967621,1312.436768,"12","Africa"
31.7902775,-17.6627769,14,7812,2.205000073,18.45891953,857.6055298,736.8596191,157.3209381,5.868485451,"8","10",65,5650,2.175967621,1312.436768,"12","Africa"
31.8238888,-17.6636105,8,7813,2.205000073,18.45891953,857.6055298,736.8596191,157.3209381,5.868485451,"8","10",65,5650,2.175967621,1312.436768,"12","Africa"
31.8238888,-17.6636105,24,7814,2.205000073,18.45891953,857.6055298,736.8596191,157.3209381,5.868485451,"8","10",65,5650,2.175967621,1312.436768,"12","Africa"
32.231945,-17.2797222,3,7832,2.842000127,20.3410759,683.1691895,676.8757935,199.5532074,6.126011372,"8","10",65,5521,2.787915661,939.0346069,"12","Africa"
32.231945,-17.2797222,13,7833,2.842000127,20.3410759,683.1691895,676.8757935,199.5532074,6.126011372,"8","10",65,5521,2.787915661,939.0346069,"12","Africa"
32.231945,-17.2797222,32,7834,2.842000127,20.3410759,683.1691895,676.8757935,199.5532074,6.126011372,"8","10",65,5521,2.787915661,939.0346069,"12","Africa"
32.231945,-17.2797222,56,7835,2.842000127,20.3410759,683.1691895,676.8757935,199.5532074,6.126011372,"8","10",65,5521,2.787915661,939.0346069,"12","Africa"
34.123389,0.498056,8,7885,8.745999932,22.04090881,1581.619141,402.8018494,401.8270569,5.698764801,"8","5",65,65535,1.506616389,1239.006104,"13","Africa"
34.123389,0.498056,20,7886,8.745999932,22.04090881,1581.619141,402.8018494,401.8270569,5.698764801,"8","5",65,65535,1.506616389,1239.006104,"13","Africa"
34.6169434,0.0011111,2,7916,15.87300062,20.2020359,1831.400024,345.2251587,425.2554626,5.421555042,"8","5",65,65535,2.720024628,1492.182251,"13","Africa"
34.6169434,0.0011111,3,7917,15.87300062,20.2020359,1831.400024,345.2251587,425.2554626,5.421555042,"8","5",65,65535,2.720024628,1492.182251,"13","Africa"
36.6244431,-1.2402778,1,8147,13.81600022,18.13218307,928.0933228,342.0795288,418.4295959,6.286528111,"10","11",65,65535,3.197714481,1751.878418,"13","Africa"
36.6244431,-1.2402778,3,8148,13.81600022,18.13218307,928.0933228,342.0795288,418.4295959,6.286528111,"10","11",65,65535,3.197714481,1751.878418,"13","Africa"
36.737778,-1.250222,1,8158,13.81600022,18.13218307,928.0933228,342.0795288,418.4295959,6.286528111,"10","11",65,65535,3.197714481,1751.878418,"13","Africa"
37.2388878,-1.5577778,4,8194,11.16799951,19.47292519,639.5830688,502.7471924,338.8317871,6.020648956,"8","6",65,6040,3.401413095,1463.494995,"12","Africa"
37.666111,-1.852306,10,8238,7.540000081,22.10123634,696.7641602,527.1209106,331.6448059,6.106426716,"8","5",65,65535,2.387793096,1080.558594,"12","Africa"
37.666111,-1.852306,21,8239,7.540000081,22.10123634,696.7641602,527.1209106,331.6448059,6.106426716,"8","5",65,65535,2.387793096,1080.558594,"12","Africa"
37.666111,-1.8523057,9,8240,7.540000081,22.10123634,696.7641602,527.1209106,331.6448059,6.106426716,"8","5",65,65535,2.387793096,1080.558594,"12","Africa"
39.833333,-3.45,2.5,8902,7.269387841,25.43798828,834.9623413,615.5632935,234.1177521,6.20464325,"3","12",65,7727,1.153279506,132.0901031,"12","Africa"
39.833333,-3.45,4.3,8903,7.269387841,25.43798828,834.9623413,615.5632935,234.1177521,6.20464325,"3","12",65,7727,1.153279506,132.0901031,"12","Africa"
44.5747223,2.6638889,4,9653,6.535999775,27.92033958,484.9752808,493.3676453,288.1468811,7.429499626,"6","12",65,65535,0.086837657,129.6410828,"9","Africa"
